Gender,Age,Height,Weight,NOC,Year,Season,Host_City,Events,Medal
Female,32,,,CUB,2024,Summer,Paris,Cycling Road Women's Road Race,
Male,31,,,IRI,2024,Summer,Paris,Fencing Men's Sabre Team,
Male,34,,,IRI,2024,Summer,Paris,"Fencing Men's Sabre Individual, Men's Sabre Team",
Female,22,,,CUB,2024,Summer,Paris,"Diving Women's 10m Platform, Women's 3m Springboard",
Female,22,,,CUB,2024,Summer,Paris,Diving Women's 3m Springboard,
Female,20,,,CUB,2024,Summer,Paris,Swimming Women's 200m Freestyle,
Male,23,,,CUB,2024,Summer,Paris,Swimming Men's 1500m Freestyle,
Male,24,,,STP,2024,Summer,Paris,Judo 'Men -73 kg',
Female,28,168,,STP,2024,Summer,Paris,Athletics Women's 100m,
Female,25,,,ROU,2024,Summer,Paris,Table Tennis Women's Team,
Male,20,,,ROU,2024,Summer,Paris,Table Tennis Men's Singles,
Male,35,,,ROU,2024,Summer,Paris,"Table Tennis Men's Singles, 'Mixed Doubles'",
Female,35,,,ROU,2024,Summer,Paris,"Table Tennis Women's Singles, Women's Team",
Female,29,,,ROU,2024,Summer,Paris,"Table Tennis Women's Singles, Women's Team, 'Mixed Doubles'",
Male,41,,,KUW,2024,Summer,Paris,Shooting 'Skeet Men',
Female,24,,,SGP,2024,Summer,Paris,Fencing Women's Foil Individual,
Female,24,,,SGP,2024,Summer,Paris,Fencing Women's Épée Individual,
Male,26,,,ROU,2024,Summer,Paris,Canoe Sprint Men's Canoe Single 1000m,
Male,27,,,ROU,2024,Summer,Paris,Canoe Sprint Men's Canoe Double 500m,
Female,30,160,,ROU,2024,Summer,Paris,Boxing Women's 54kg,
Male,19,,,TLS,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Female,26,,,TLS,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Male,23,176,,TLS,2024,Summer,Paris,Athletics Men's 100m,
Female,27,156,,JPN,2024,Summer,Paris,Badminton Women's Singles,
Male,27,167,,JPN,2024,Summer,Paris,Badminton 'Mixed Doubles',Bronze 
Female,28,169,,JPN,2024,Summer,Paris,Badminton Women's Doubles,
Male,30,180,,JPN,2024,Summer,Paris,Badminton Men's Singles,
Male,29,167,,JPN,2024,Summer,Paris,Badminton Men's Doubles,
Female,27,162,,JPN,2024,Summer,Paris,Badminton Women's Doubles,Bronze 
Female,25,,,TLS,2024,Summer,Paris,Taekwondo 'Women -49kg',
Female,18,,,SGP,2024,Summer,Paris,"Swimming Women's 4 x 100m Medley Relay, 'Relay Only Athlete'",
Male,28,,,ROU,2024,Summer,Paris,Cycling Mountain Bike Men's Cross-country,
Male,27,191,,ARM,2024,Summer,Paris,Boxing Men's +92kg,
Male,24,,,TJK,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Female,24,,,MAR,2024,Summer,Paris,Taekwondo 'Women -49kg',
Female,22,,,MAR,2024,Summer,Paris,Taekwondo 'Women +67kg',
Male,35,,,ROU,2024,Summer,Paris,Triathlon Men's Individual,
Male,22,,,ROU,2024,Summer,Paris,Judo 'Men -90 kg',
Male,16,,,YEM,2024,Summer,Paris,Swimming Men's 100m Butterfly,
Female,39,,,YEM,2024,Summer,Paris,Shooting '10m Air Pistol Women',
Female,28,,,ROU,2024,Summer,Paris,Fencing Women's Foil Individual,
Male,44,190,,IND,2024,Summer,Paris,Tennis Men's Doubles,
Female,28,,,MAR,2024,Summer,Paris,Judo 'Women -52 kg',
Male,28,,,MAR,2024,Summer,Paris,Judo 'Men -81 kg',
Male,27,178,,IND,2024,Summer,Paris,Tennis Men's Singles,
Male,43,,,GER,2024,Summer,Paris,Table Tennis Men's Team,
Male,36,,,GER,2024,Summer,Paris,"Table Tennis Men's Singles, Men's Team",
Female,41,,,GER,2024,Summer,Paris,"Table Tennis Women's Singles, Women's Team",
Male,28,,,GER,2024,Summer,Paris,"Table Tennis Men's Singles, Men's Team, 'Mixed Doubles'",
Female,28,,,GER,2024,Summer,Paris,"Table Tennis Women's Singles, 'Mixed Doubles'",
Female,27,,,GER,2024,Summer,Paris,Table Tennis Women's Team,
Male,31,,,TJK,2024,Summer,Paris,Judo 'Men -90 kg',
Female,22,,,MAR,2024,Summer,Paris,Skateboarding Women's Park,
Male,21,,,MAR,2024,Summer,Paris,Breaking 'B-Boys',
Female,25,,,MAR,2024,Summer,Paris,Breaking 'B-Girls',
Female,24,,,PUR,2024,Summer,Paris,Diving Women's 10m Platform,
Female,35,,,VAN,2024,Summer,Paris,Table Tennis Women's Singles,
Female,22,,,VAN,2024,Summer,Paris,Weightlifting Women's 81kg,
Male,28,,,VAN,2024,Summer,Paris,Judo 'Men -81 kg',
Male,22,,,VAN,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Female,19,,,VAN,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Male,29,,,BHU,2024,Summer,Paris,Archery Men's Individual,
Male,36,,,IND,2024,Summer,Paris,Hockey 'Men',Bronze 
Male,20,,,BAN,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Female,18,,,BRN,2024,Summer,Paris,Swimming Women's 100m Backstroke,
Male,27,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 57kg,
Male,23,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 125kg,Silver 
Male,31,170,,CAM,2024,Summer,Paris,Athletics Men's 800m,
Male,20,,,BRN,2024,Summer,Paris,Swimming Men's 200m Breaststroke,
Male,22,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 97kg,Bronze 
Male,33,179,,AFG,2024,Summer,Paris,Athletics Men's 100m,
Male,30,,,ALG,2024,Summer,Paris,Wrestling Men's Greco-Roman 60kg,
Male,29,,,ALG,2024,Summer,Paris,Wrestling Men's Greco-Roman 67kg,
Male,31,,,ALG,2024,Summer,Paris,Wrestling Men's Greco-Roman 77kg,
Male,28,,,ALG,2024,Summer,Paris,Wrestling Men's Greco-Roman 87kg,
Male,24,175,,IRL,2024,Summer,Paris,Badminton Men's Singles,
Female,27,177,,IRL,2024,Summer,Paris,Boxing Women's 75kg,
Male,28,181,,IRL,2024,Summer,Paris,Athletics Men's Shot Put,
Female,21,196,,IRL,2024,Summer,Paris,Athletics Women's Hammer Throw,
Female,28,171,,IRL,2024,Summer,Paris,Athletics '4 x 400m Relay Mixed',
Female,29,180,,IRL,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,
Female,23,,,IRL,2024,Summer,Paris,Diving Women's 10m Platform,
Female,20,168,64,IRL,2024,Summer,Paris,Rugby Sevens 'Women',
Male,26,,,IRL,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Female,24,,,IRL,2024,Summer,Paris,"Swimming Women's 100m Breaststroke, Women's 200m Breaststroke, Women's 4 x 100m Medley Relay",Bronze 
Female,23,,,IRL,2024,Summer,Paris,"Swimming Women's 100m Butterfly, Women's 200m Individual Medley, Women's 400m Individual Medley, Women's 4 x 100m Medley Relay",
Male,26,,,IRL,2024,Summer,Paris,Sailing Men's Skiff,
Female,20,,,IRL,2024,Summer,Paris,Sailing Women's Dinghy,
Female,17,,,IRL,2024,Summer,Paris,"Swimming Women's 4 x 100m Freestyle Relay, Women's 4 x 100m Medley Relay, 'Relay Only Athlete'",
Male,30,,,IRL,2024,Summer,Paris,"Cycling Road Men's Road Race, Men's Individual Time Trial",
Male,32,,,IRL,2024,Summer,Paris,Rowing Men's Double Sculls,Bronze 
Male,25,,,IRL,2024,Summer,Paris,Rowing Men's Pair,
Female,22,,,IRL,2024,Summer,Paris,Rowing Women's Double Sculls,
Male,28,,,IRL,2024,Summer,Paris,Rowing Lightweight Men's Double Sculls,Gold 
Female,22,183,,IRL,2024,Summer,Paris,"Athletics Women's 400m, Women's 4 x 400m Relay",
Male,28,,,LES,2024,Summer,Paris,Athletics Men's Marathon,
Male,29,,,COL,2024,Summer,Paris,Trampoline Gymnastics 'Men',
Male,25,,,COL,2024,Summer,Paris,"Archery Men's Individual, Men's Team",
Male,28,177,,GAB,2024,Summer,Paris,Athletics Men's 100m,
Female,28,160,,JAM,2024,Summer,Paris,"Athletics Women's 100m, Women's 4 x 100m Relay",
Male,27,,,COL,2024,Summer,Paris,Skateboarding Men's Street,
Female,34,168,,COL,2024,Summer,Paris,Golf Women's Individual Stroke Play,
Female,23,170,,COL,2024,Summer,Paris,Tennis Women's Singles,
Male,26,184,,COL,2024,Summer,Paris,Athletics Men's 400m,
Male,24,179,,COL,2024,Summer,Paris,Athletics Men's Long Jump,
Male,30,185,,COL,2024,Summer,Paris,Athletics Men's Discus Throw,
Female,31,173,,COL,2024,Summer,Paris,Athletics Women's 400m,
Female,28,172,,COL,2024,Summer,Paris,Athletics Women's Heptathlon,
Male,25,169,,COL,2024,Summer,Paris,Athletics 'Marathon Race Walk Relay Mixed',
Female,33,,,COL,2024,Summer,Paris,Cycling BMX Racing 'Women',
Male,28,,,COL,2024,Summer,Paris,Cycling BMX Racing 'Men',
Female,21,,,COL,2024,Summer,Paris,Cycling BMX Freestyle Women's Park,
Female,29,,,COL,2024,Summer,Paris,"Cycling Track Women's Keirin, Women's Sprint",
Male,26,,,COL,2024,Summer,Paris,"Cycling Track Men's Keirin, Men's Sprint",
Female,29,,,COL,2024,Summer,Paris,Weightlifting Women's 59kg,
Male,25,,,COL,2024,Summer,Paris,Weightlifting Men's 89kg,Silver 
Male,29,,,COL,2024,Summer,Paris,Weightlifting Men's 73kg,
Female,33,,,COL,2024,Summer,Paris,Weightlifting Women's 71kg,Silver 
Female,20,,,COL,2024,Summer,Paris,Swimming Women's 100m Breaststroke,
Female,18,,,ROU,2024,Summer,Paris,Swimming Women's 200m Freestyle,
Female,23,157,,MEX,2024,Summer,Paris,Boxing Women's 50kg,
Male,20,,,ROU,2024,Summer,Paris,"Swimming Men's 100m Freestyle, Men's 200m Freestyle",Gold 
Male,20,,,ROU,2024,Summer,Paris,"Swimming Men's 100m Freestyle, Men's 200m Freestyle",Bronze 
Male,19,,,ROU,2024,Summer,Paris,"Swimming Men's 1500m Freestyle, Men's 800m Freestyle",
Male,35,,,ISR,2024,Summer,Paris,Shooting '10m Air Rifle Men',
Male,23,,,ALG,2024,Summer,Paris,Wrestling Men's Greco-Roman 97kg,
Male,18,,,BAN,2024,Summer,Paris,Archery Men's Individual,
Male,35,171,,ISR,2024,Summer,Paris,Badminton Men's Singles,
Male,27,,,UZB,2024,Summer,Paris,Canoe Sprint Men's Kayak Single 1000m,
Female,28,,,ARG,2024,Summer,Paris,Judo 'Women -52 kg',
Female,24,,,MAW,2024,Summer,Paris,Swimming Women's 50m Freestyle,
Male,36,182,,SWZ,2024,Summer,Paris,Athletics Men's 100m,
Female,16,,,SWZ,2024,Summer,Paris,Swimming Women's 100m Butterfly,
Female,27,,,FRA,2024,Summer,Paris,Triathlon Women's Individual,Gold 
Female,23,,,FRA,2024,Summer,Paris,Triathlon Women's Individual,
Male,30,,,FRA,2024,Summer,Paris,Triathlon Men's Individual,
Male,28,,,FRA,2024,Summer,Paris,Triathlon Men's Individual,Bronze 
Female,29,,,GAB,2024,Summer,Paris,Judo 'Women -48 kg',
Female,24,160,,MEX,2024,Summer,Paris,Boxing Women's 75kg,
Female,22,,,ISV,2024,Summer,Paris,Swimming Women's 400m Freestyle,
Female,16,,,GBR,2024,Summer,Paris,Skateboarding Women's Park,Bronze 
Male,51,,,GBR,2024,Summer,Paris,Skateboarding Men's Park,
Female,16,,,GBR,2024,Summer,Paris,Skateboarding Women's Park,
Female,20,,,GAM,2024,Summer,Paris,Swimming Women's 100m Breaststroke,
Female,23,,,GBR,2024,Summer,Paris,Artistic Swimming 'Duet',Silver 
Female,23,,,GBR,2024,Summer,Paris,Marathon Swimming Women's 10km,
Male,23,,,GBR,2024,Summer,Paris,Marathon Swimming Men's 10km,
Female,30,,,GBR,2024,Summer,Paris,Weightlifting Women's +81kg,Bronze 
Male,23,,,COL,2024,Summer,Paris,Diving Men's 3m Springboard,
Female,18,,,GBR,2024,Summer,Paris,Table Tennis Women's Singles,
Male,31,,,GBR,2024,Summer,Paris,Table Tennis Men's Singles,
Male,23,,,COL,2024,Summer,Paris,Diving Men's 10m Platform,
Female,27,,,COL,2024,Summer,Paris,Triathlon Women's Individual,
Male,22,182,,GBR,2024,Summer,Paris,Sport Climbing Men's Boulder & Lead,
Female,20,165,,GBR,2024,Summer,Paris,Sport Climbing Women's Boulder & Lead,
Male,19,174,,GBR,2024,Summer,Paris,Sport Climbing Men's Boulder & Lead,Gold 
Male,20,,,ISV,2024,Summer,Paris,Swimming Men's 100m Backstroke,
Male,38,,,MEX,2024,Summer,Paris,Table Tennis Men's Singles,
Female,20,,,MEX,2024,Summer,Paris,Table Tennis Women's Singles,
Male,20,,,YEM,2024,Summer,Paris,Judo 'Men -60 kg',
Male,29,172,,IND,2024,Summer,Paris,Athletics Men's High Jump,
Male,29,175,,IND,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,
Male,30,165,,IND,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,
Male,28,176,,IND,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,28,178,,IND,2024,Summer,Paris,Athletics Men's 20km Race Walk,
Male,23,174,,IND,2024,Summer,Paris,Athletics 'Marathon Race Walk Relay Mixed',
Male,30,190,,IND,2024,Summer,Paris,Athletics Men's Shot Put,
Male,29,178,,IND,2024,Summer,Paris,Athletics Men's Javelin Throw,
Male,21,,,TKM,2024,Summer,Paris,Swimming Men's 100m Freestyle,
Male,21,,,ARM,2024,Summer,Paris,Weightlifting Men's 102kg,
Male,29,,,ARM,2024,Summer,Paris,Weightlifting Men's 89kg,
Female,25,170,,IND,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,
Male,25,,,ARM,2024,Summer,Paris,Weightlifting Men's +102kg,Silver 
Female,22,160,,IND,2024,Summer,Paris,Athletics Women's 5000m,
Male,28,,,IRL,2024,Summer,Paris,"Canoe Slalom Men's Canoe Single, Men's Kayak Cross",
Female,24,174,,IRL,2024,Summer,Paris,Athletics Women's Heptathlon,
Female,29,162,,IND,2024,Summer,Paris,"Athletics Women's 3000m Steeplechase, Women's 5000m",
Female,24,172,,IND,2024,Summer,Paris,"Athletics Women's 400m, Women's 4 x 400m Relay",
Female,32,162,,IND,2024,Summer,Paris,Athletics Women's Javelin Throw,
Female,23,,,SWE,2024,Summer,Paris,Wrestling Women's Freestyle 53kg,
Female,26,,,SWE,2024,Summer,Paris,Wrestling Women's Freestyle 62kg,
Female,28,,,GAB,2024,Summer,Paris,Taekwondo 'Women -57kg',
Male,30,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 86kg,Silver 
Male,22,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 65kg,Silver 
Male,27,,,IRI,2024,Summer,Paris,Wrestling Men's Freestyle 74kg,
Male,22,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 87kg,Silver 
Male,26,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 77kg,
Male,26,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 130kg,Bronze 
Male,26,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 60kg,
Male,26,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 97kg,Gold 
Male,23,,,ALG,2024,Summer,Paris,Wrestling Men's Freestyle 86kg,
Female,25,,,ALG,2024,Summer,Paris,Wrestling Women's Freestyle 50kg,
Male,21,,,IRI,2024,Summer,Paris,Wrestling Men's Greco-Roman 67kg,Gold 
Female,27,,,ALG,2024,Summer,Paris,Wrestling Women's Freestyle 57kg,
Male,26,,,UKR,2024,Summer,Paris,Judo 'Men -60 kg',
Male,28,,,UKR,2024,Summer,Paris,Judo 'Men -66 kg',
Female,24,,,UKR,2024,Summer,Paris,Judo 'Women -57 kg',
Female,20,,,UKR,2024,Summer,Paris,Judo 'Women -78 kg',
Male,24,,,VIE,2024,Summer,Paris,"Swimming Men's 1500m Freestyle, Men's 800m Freestyle",
Female,36,,,UZB,2024,Summer,Paris,Canoe Sprint Women's Kayak Single 500m,
Female,27,,,UZB,2024,Summer,Paris,Canoe Sprint Women's Canoe Single 200m,
Female,30,,,FRA,2024,Summer,Paris,Modern Pentathlon Women's Individual,
Female,35,,,FRA,2024,Summer,Paris,Modern Pentathlon Women's Individual,Silver 
Male,32,,,FRA,2024,Summer,Paris,Modern Pentathlon Men's Individual,
Female,44,,,UZB,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Male,24,,,ALG,2024,Summer,Paris,Sailing Men's Windsurfing,
Female,30,168,,MOZ,2024,Summer,Paris,Boxing Women's 66kg,
Male,32,180,,ISV,2024,Summer,Paris,Athletics Men's Marathon,
Male,31,,,GAM,2024,Summer,Paris,Judo 'Men -73 kg',
Female,23,,,UZB,2024,Summer,Paris,Cycling Road Women's Road Race,
Male,23,,,IND,2024,Summer,Paris,"Shooting '10m Air Pistol Men', '10m Air Pistol Mixed Team'",Bronze 
Female,20,,,IND,2024,Summer,Paris,Shooting 'Skeet Women',
Male,19,,,UZB,2024,Summer,Paris,Cycling Road Men's Road Race,
Male,27,,,TPE,2024,Summer,Paris,"Canoe Slalom Men's Kayak Single, Men's Kayak Cross",
Female,31,,,TPE,2024,Summer,Paris,"Canoe Slalom Women's Kayak Single, Women's Kayak Cross",
Male,28,,,TPE,2024,Summer,Paris,Canoe Sprint Men's Canoe Single 1000m,
Male,22,,,MAS,2024,Summer,Paris,Weightlifting Men's 61kg,
Female,18,,,ALG,2024,Summer,Paris,"Artistic Gymnastics 'Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault",Gold 
Female,34,,,UZB,2024,Summer,Paris,Modern Pentathlon Women's Individual,
Female,20,,,PAR,2024,Summer,Paris,Swimming Women's 100m Butterfly,
Female,28,,,LUX,2024,Summer,Paris,Triathlon Women's Individual,
Female,37,,,LUX,2024,Summer,Paris,Cycling Road Women's Road Race,
Female,25,173,,LUX,2024,Summer,Paris,Athletics Women's 100m,
Male,24,,,PAR,2024,Summer,Paris,Swimming Men's 200m Individual Medley,
Male,33,,,ITA,2024,Summer,Paris,Cycling Mountain Bike Men's Cross-country,
Female,26,,,ITA,2024,Summer,Paris,Cycling Mountain Bike Women's Cross-country,
Male,25,,,ITA,2024,Summer,Paris,Cycling BMX Racing 'Men',
Male,19,,,GAM,2024,Summer,Paris,Swimming Men's 50m Freestyle,
Male,24,,,GAM,2024,Summer,Paris,Taekwondo 'Men +80kg',
Male,28,180,,MLI,2024,Summer,Paris,Athletics Men's 100m,
Male,23,178,,IRL,2024,Summer,Paris,Boxing Men's 63.5kg,
Female,23,150,,IRL,2024,Summer,Paris,Boxing Women's 50kg,
Female,26,160,,IRL,2024,Summer,Paris,Boxing Women's 54kg,
Male,22,186,,IRL,2024,Summer,Paris,Boxing Men's 92kg,
Female,28,171,,IRL,2024,Summer,Paris,"Athletics Women's 4 x 400m Relay, '4 x 400m Relay Mixed'",
Female,25,,,IRL,2024,Summer,Paris,"Swimming Women's 100m Backstroke, Women's 4 x 100m Freestyle Relay, Women's 4 x 100m Medley Relay, Women's 50m Freestyle",
Male,27,180,,IRL,2024,Summer,Paris,Boxing Men's 71kg,
Female,30,173,,JAM,2024,Summer,Paris,"Athletics Women's 200m, Women's 4 x 100m Relay",
Male,23,,,IND,2024,Summer,Paris,"Archery Men's Individual, Men's Team, 'Mixed Team'",
Male,40,,,IND,2024,Summer,Paris,"Archery Men's Individual, Men's Team",
Male,23,,,UZB,2024,Summer,Paris,"Swimming Men's 400m Freestyle, Men's 800m Freestyle",
Female,30,,,IND,2024,Summer,Paris,"Archery Women's Individual, Women's Team",
Female,26,,,IND,2024,Summer,Paris,"Archery Women's Individual, Women's Team, 'Mixed Team'",
Male,28,,,UZB,2024,Summer,Paris,Diving Men's 10m Platform,
Male,41,170,,PAR,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Female,30,,,PAR,2024,Summer,Paris,Judo 'Women -48 kg',
Male,25,,,GEO,2024,Summer,Paris,"Judo 'Men -81 kg', 'Mixed Team'",Silver 
Male,25,,,PAR,2024,Summer,Paris,Rowing Men's Single Sculls,
Female,26,170,,PAR,2024,Summer,Paris,Beach Volleyball 'Women',
Female,27,,,ESP,2024,Summer,Paris,Taekwondo 'Women -67kg',
Female,21,,,ESP,2024,Summer,Paris,Taekwondo 'Women -49kg',
Male,28,,,ESP,2024,Summer,Paris,Taekwondo 'Men -68kg',
Male,25,,,ESP,2024,Summer,Paris,Taekwondo 'Men -58kg',
Female,25,167,,KOS,2024,Summer,Paris,Boxing Women's 60kg,
Female,25,,,CIV,2024,Summer,Paris,Taekwondo 'Women +67kg',
Male,29,,,JAM,2024,Summer,Paris,Diving Men's 3m Springboard,
Male,23,,,IND,2024,Summer,Paris,Swimming Men's 100m Backstroke,
Female,21,,,FIJ,2024,Summer,Paris,Sailing Women's Dinghy,
Female,14,,,IND,2024,Summer,Paris,Swimming Women's 200m Freestyle,
Male,34,,,CGO,2024,Summer,Paris,Table Tennis Men's Singles,
Female,26,166,,PAR,2024,Summer,Paris,Athletics Women's 100m,
Male,23,180,,PAR,2024,Summer,Paris,Athletics Men's 200m,
Male,18,175,,MOZ,2024,Summer,Paris,Athletics Men's 100m,
Male,27,,,ITA,2024,Summer,Paris,Rowing Men's Quadruple Sculls,Silver 
Female,29,,,ITA,2024,Summer,Paris,Rowing Women's Double Sculls,
Male,30,,,ITA,2024,Summer,Paris,Rowing Lightweight Men's Double Sculls,Silver 
Male,31,,,ITA,2024,Summer,Paris,Rowing Men's Four,
Male,31,,,ITA,2024,Summer,Paris,Rowing Men's Eight,
Female,25,,,ITA,2024,Summer,Paris,Rowing Women's Eight,
Male,25,,,ITA,2024,Summer,Paris,Rowing Men's Pair,
Male,22,,,ITA,2024,Summer,Paris,Rowing Men's Double Sculls,
Female,44,165,,NAM,2024,Summer,Paris,Athletics Women's Marathon,
Female,36,173,,JAM,2024,Summer,Paris,"Athletics Women's 4 x 400m Relay, '4 x 400m Relay Mixed'",
Female,24,173,,JAM,2024,Summer,Paris,Athletics Women's 4 x 100m Relay,
Female,30,,,CIV,2024,Summer,Paris,Taekwondo 'Women -67kg',
Male,31,,,CIV,2024,Summer,Paris,Taekwondo 'Men +80kg',Bronze 
Female,22,,,CRC,2024,Summer,Paris,Swimming Women's 200m Butterfly,
Male,19,,,CRC,2024,Summer,Paris,Swimming Men's 400m Freestyle,
Male,31,,,MEX,2024,Summer,Paris,Equestrian 'Jumping Individual',
Male,24,178,,UGA,2024,Summer,Paris,"Athletics Men's 10,000m, Men's 5000m",
Female,27,168,,UGA,2024,Summer,Paris,Athletics Women's Marathon,
Female,23,161,,UGA,2024,Summer,Paris,"Athletics Women's 10,000m",
Male,24,,,ERI,2024,Summer,Paris,"Cycling Road Men's Road Race, Men's Individual Time Trial",
Female,40,160,,TKM,2024,Summer,Paris,Athletics Women's 100m,
Female,25,,,GEO,2024,Summer,Paris,"Judo 'Women -57 kg', 'Mixed Team'",
Male,24,,,GEO,2024,Summer,Paris,"Judo 'Men -90 kg', 'Mixed Team'",Gold 
Female,24,,,GEO,2024,Summer,Paris,"Judo 'Women +78 kg', 'Mixed Team'",
Male,32,,,GEO,2024,Summer,Paris,"Judo 'Men -73 kg', 'Mixed Team'",
Female,36,161,,ALB,2024,Summer,Paris,Athletics Women's 3000m Steeplechase,
Female,23,,,MAR,2024,Summer,Paris,Rowing Women's Single Sculls,
Male,31,,,ALB,2024,Summer,Paris,Wrestling Men's Freestyle 57kg,
Male,29,,,ITA,2024,Summer,Paris,"Canoe Sprint Men's Canoe Single 1000m, Men's Canoe Double 500m",Silver 
Male,22,,,ITA,2024,Summer,Paris,Canoe Sprint Men's Canoe Double 500m,Silver 
Female,19,,,TKM,2024,Summer,Paris,Judo 'Women -57 kg',
Female,19,,,BUL,2024,Summer,Paris,Rhythmic Gymnastics 'Individual All-Around',
Male,29,,,GEO,2024,Summer,Paris,Judo 'Men +100 kg',
Male,20,,,TKM,2024,Summer,Paris,Judo 'Men -66 kg',
Male,31,,,GEO,2024,Summer,Paris,"Judo 'Men -66 kg', 'Mixed Team'",
Female,24,,,BUL,2024,Summer,Paris,Rhythmic Gymnastics 'Individual All-Around',Silver 
Male,25,,,MAR,2024,Summer,Paris,"Cycling Road Men's Road Race, Men's Individual Time Trial",
Female,21,,,GEO,2024,Summer,Paris,"Judo 'Women -63 kg', 'Mixed Team'",
Male,29,,,MAR,2024,Summer,Paris,Cycling BMX Racing 'Men',
Female,19,,,BUL,2024,Summer,Paris,Rhythmic Gymnastics 'Group All-Around',
Female,55,,,GEO,2024,Summer,Paris,"Shooting '10m Air Pistol Women', '25m Pistol Women'",
Male,30,,,MAR,2024,Summer,Paris,Triathlon Men's Individual,
Female,26,,,AIN,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Male,22,,,LBA,2024,Summer,Paris,Shooting '10m Air Pistol Men',
Male,44,193,,MAR,2024,Summer,Paris,Beach Volleyball 'Men',
Male,28,,,PUR,2024,Summer,Paris,"Swimming Men's 100m Backstroke, Men's 200m Backstroke",
Female,25,,,PUR,2024,Summer,Paris,Swimming Women's 200m Individual Medley,
Male,36,178,,PUR,2024,Summer,Paris,Golf Men's Individual Stroke Play,
Male,27,,,PUR,2024,Summer,Paris,Table Tennis Men's Singles,
Female,24,,,PUR,2024,Summer,Paris,Table Tennis Women's Singles,
Female,25,187,,PUR,2024,Summer,Paris,Basketball 'Women',
Male,32,,,CUB,2024,Summer,Paris,Archery Men's Individual,
Female,25,,,ROU,2024,Summer,Paris,Sailing Women's Dinghy,
Female,32,170,,ROU,2024,Summer,Paris,"Tennis Women's Doubles, Women's Singles",
